uid,sid
246,1239
246,617
246,1213
246,661
246,936
246,440
246,64
246,51
246,0
246,1281
246,49
246,62
246,57
246,844
246,1912
246,1221
246,1053
246,2275
246,1058
246,629
246,1596
246,131
246,2435
246,2436
246,946
246,181
246,1589
246,399
246,1402
246,759
246,149
246,868
246,140
246,166
246,1848
246,460
246,593
246,1602
246,1774
246,717
246,797
246,1831
246,528
246,1017
246,1469
246,512
246,509
246,2148
246,366
246,1016
246,795
246,1029
246,524
246,497
246,388
246,2437
246,2343
246,271
246,2438
246,2149
246,2149
246,2439
246,1288
246,1034
246,1011
246,1033
246,952
246,2440
246,427
246,234
246,173
246,761
246,2376
246,1024
246,462
246,2441
246,1055
246,1699
246,973
246,522
246,637
246,1376
246,2028
246,415
246,974
246,1476
246,1023
246,1148
246,707
246,328
246,2442
246,232
246,1944
246,988
246,1149
246,1103
246,465
246,1347
246,1336
246,847
246,1811
246,1449
246,710
246,1151
246,2443
246,874
246,1160
246,2444
246,1782
246,2445
246,953
246,977
246,932
246,2446
246,715
246,799
246,2227
246,2447
246,567
246,1163
246,100
246,776
246,230
246,2448
246,43
246,1373
246,972
246,2449
246,980
246,96
246,983
246,495
246,134
246,2450
246,437
246,2451
246,2452
246,1628
246,729
246,1610
246,516
246,269
246,1350
246,1933
246,981
246,2453
246,1945
246,1892
246,1178
246,1360
246,849
246,545
246,1794
246,990
246,1951
246,2454
246,536
246,1791
246,979
246,684
246,638
246,628
246,2455
246,2456
246,640
246,2457
246,1363
246,2458
246,731
246,1796
246,102
246,1372
246,1348
246,2459
246,1422
246,643
246,2460
246,2144
246,835
246,1788
246,1368
246,1371
246,20
246,1155
246,1365
246,686
246,1806
246,2159
246,1633
246,1800
246,2461
246,385
246,515
246,1414
246,2462
246,1428
246,531
246,1923
246,2056
246,157
246,916
246,1797
246,1925
246,1611
246,728
246,2463
246,2184
246,2464
246,371
246,775
246,2261
246,2465
246,1353
246,1799
246,2186
246,1965
246,2245
246,765
246,1352
246,151
246,520
246,432
246,2466
246,1292
246,685
246,1956
246,2467
246,754
246,2468
246,2168
246,2469
246,1805
246,541
246,1295
246,2470
246,2471
246,2472
246,1447
246,1466
246,790
246,1031
246,1898
246,698
246,1105
246,2473
246,648
246,568
246,2474
246,1443
246,755
246,2170
246,192
246,2475
246,2035
246,2165
246,1208
246,843
246,2476
246,2477
246,1593
246,1926
246,1639
246,1259
246,1962
246,2478
246,840
246,807
246,1574
247,79
247,64
247,100
247,105
247,225
247,99
247,110
247,353
247,895
247,192
247,199
247,184
247,7
247,1239
247,251
247,112
247,126
247,205
247,387
247,296
247,134
247,324
247,89
247,304
247,208
247,250
247,1062
247,198
247,715
247,189
247,318
247,320
247,764
247,1514
247,1121
247,1214
247,337
247,484
247,245
247,386
247,412
247,263
247,106
247,274
247,243
247,2381
247,240
247,396
247,31
247,185
247,193
247,385
247,402
247,88
247,253
247,465
247,103
247,702
247,233
247,336
247,9
247,900
247,15
247,1282
247,244
247,235
247,230
247,256
247,109
247,300
247,270
247,239
247,254
247,343
247,241
247,716
248,220
248,71
248,235
248,7
248,466
248,83
248,112
248,242
248,303
248,318
248,1201
248,182
248,1185
248,228
248,115
249,302
249,353
249,1238
249,1187
249,237
249,224
249,106
249,275
249,82
249,192
249,112
249,126
249,115
249,98
249,28
249,251
249,729
249,220
249,296
249,182
249,215
249,68
249,335
249,189
249,396
249,337
249,84
249,764
249,232
249,1189
249,338
249,1568
249,351
249,234
249,693
249,208
249,218
249,242
249,265
249,390
249,240
249,387
249,2479
249,184
249,311
249,962
249,266
249,2264
249,854
249,471
249,1186
249,117
249,1208
249,274
249,198
249,896
249,253
249,252
249,312
249,15
249,36
249,483
250,76
250,100
250,210
250,110
250,106
250,379
250,224
250,7
250,75
250,220
250,112
250,470
250,215
250,187
250,324
250,117
250,212
250,84
250,386
250,251
250,653
250,609
250,339
250,805
250,716
250,337
250,412
250,263
250,387
250,266
250,182
250,693
250,1186
250,225
250,228
250,402
250,88
250,311
250,1214
250,15
250,336
250,576
250,1125
250,279
250,318
250,234
250,320
250,483
250,275
250,572
250,303
250,239
250,9
250,755
250,484
250,388
250,233
250,728
250,269
250,343
250,326
250,270
250,274
250,93
250,282
250,276
250,323
250,327
250,36
250,10
250,304
250,237
250,226
250,694
250,1292
250,115
250,95
250,1247
250,778
250,375
250,231
250,372
250,900
250,1070
250,17
250,119
250,1122
250,74
250,236
250,421
250,201
250,302
250,230
250,544
250,351
250,396
250,1500
250,221
250,361
250,393
250,380
250,295
250,235
250,278
250,294
250,218
250,744
250,229
250,241
250,286
250,397
250,938
250,363
250,298
250,82
250,533
250,245
250,195
250,28
250,748
250,352
250,449
250,617
250,185
250,12
251,15
251,962
251,77
251,71
251,2
251,236
251,328
251,79
251,1175
251,165
251,70
251,90
251,243
251,4
251,81
251,210
251,110
251,98
251,76
251,233
251,106
251,353
251,75
251,273
251,224
251,249
251,2480
251,274
251,246
251,185
251,1186
251,1387
251,1195
251,202
251,72
251,483
251,84
251,230
251,1398
251,466
251,83
251,267
251,1519
251,8
251,184
251,238
251,1190
251,198
251,73
251,303
251,7
251,480
251,340
251,384
251,112
251,107
251,233
251,504
251,229
251,126
251,1184
251,1201
251,253
251,467
251,227
251,115
251,387
251,68
251,192
251,240
251,215
251,302
251,334
251,220
251,610
251,237
251,241
251,189
251,182
251,117
251,318
251,252
251,360
251,338
251,337
251,250
251,275
251,225
251,239
251,82
251,109
252,2481
252,79
252,70
252,71
252,73
252,353
252,466
252,198
252,112
252,83
252,245
252,334
252,7
252,184
252,553
252,251
252,233
252,126
252,192
252,215
252,189
252,575
252,89
252,243
252,339
252,263
252,106
252,240
252,265
252,249
252,225
252,182
252,195
252,1562
252,320
252,312
252,2482
252,239
252,233
252,74
252,9
252,279
252,91
252,185
252,351
252,343
252,302
252,693
252,274
252,326
252,282
252,218
252,236
252,323
252,1070
252,290
252,273
252,375
252,372
252,287
252,286
252,544
252,292
252,221
253,1177
253,76
253,333
253,182
253,280
253,249
253,112
253,7
253,220
253,215
253,730
253,251
253,339
253,805
253,416
253,234
253,266
253,340
253,225
253,88
253,311
253,231
253,15
253,235
253,198
253,900
253,270
253,274
253,379
253,483
253,252
253,239
253,279
253,282
253,226
253,351
253,273
253,323
253,393
253,372
253,287
253,17
253,236
253,74
253,221
253,292
253,185
253,373
253,80
253,110
253,240
253,256
253,625
253,1074
253,556
253,31
253,20
253,546
253,533
253,421
253,558
253,381
253,628
253,222
253,37
253,419
253,552
253,423
253,1081
253,18
253,40
253,577
253,579
253,298
253,46
253,195
253,571
253,919
253,465
253,425
253,506
253,551
253,839
253,58
253,519
253,19
253,391
253,726
253,427
253,617
253,632
253,505
253,848
253,630
253,693
253,886
253,1221
253,1045
253,930
253,891
253,2483
253,41
253,124
253,125
253,51
253,407
253,30
253,892
253,120
253,492
253,580
253,497
253,218
253,0
253,629
253,62
253,1009
253,440
253,48
253,661
253,1095
253,1116
253,66
253,594
253,446
253,431
253,602
253,547
253,1570
253,859
253,589
253,1231
253,1941
253,171
254,1
254,80
254,76
254,90
254,225
254,6
254,342
254,224
254,5
254,198
254,483
254,7
254,83
254,727
254,189
254,2484
254,504
254,201
254,112
254,205
254,15
254,220
254,296
254,215
254,338
254,106
254,1235
254,324
254,609
254,256
254,46
254,269
254,247
254,10
254,126
254,93
254,2485
254,281
254,323
254,1184
254,305
254,287
254,2486
254,1766
254,298
254,407
254,1939
254,1214
254,945
254,259
254,64
254,878
254,516
254,1231
254,1230
254,325
254,849
254,271
254,1613
254,134
254,173
254,158
254,168
254,147
254,995
254,386
254,1022
254,779
254,1021
254,404
254,484
254,518
254,2149
254,1776
254,2149
254,2487
254,234
254,781
254,593
254,1261
254,2488
254,2276
254,1918
254,153
254,2033
254,998
254,2489
254,1845
254,2490
254,1431
254,2491
254,2492
254,2493
254,843
254,2494
254,775
254,2336
254,2060
254,1282
254,1267
254,1493
254,1352
254,2495
254,1445
254,1274
254,1271
254,1270
254,1013
254,1648
254,1649
254,2496
254,1455
254,2079
254,1179
254,2189
254,568
254,1991
254,2497
254,2284
254,1972
254,1656
254,1851
254,729
254,1974
254,2144
254,1978
254,1688
254,1660
254,1699
254,1150
254,1686
254,2498
254,1677
254,2499
254,2013
254,1544
254,1326
254,1668
254,1691
254,100
254,1320
254,2500
254,1323
254,1330
254,2200
254,165
254,847
254,2501
254,2006
254,1696
254,2502
254,1325
254,2311
254,907
254,641
254,2302
254,1982
254,1996
254,1684
254,1593
254,731
254,1924
254,2204
254,2290
254,1782
254,1316
254,1967
254,2503
254,2504
254,1740
254,2505
254,2332
254,1959
254,2506
254,807
254,2507
254,2288
254,2508
254,2509
254,353
254,1251
254,1678
254,2510
254,2511
254,2512
254,2513
254,2319
254,2514
254,2321
254,2515
254,2325
254,1994
254,2516
254,2517
254,2518
254,2519
254,2520
254,1636
254,2521
254,2522
254,2371
254,2523
254,2524
254,370
254,921
254,2525
254,2526
254,1862
254,2301
254,2527
254,2528
254,2529
254,1422
254,1318
254,2530
254,1966
254,2531
254,2532
254,2533
254,2534
254,2535
254,1816
254,2536
254,2537
254,2538
254,2539
254,2540
254,744
254,2541
254,1712
256,297
256,235
256,2542
256,337
256,254
256,386
256,229
256,233
256,265
256,2543
256,387
256,389
256,88
256,1078
256,218
256,2225
256,299
256,355
256,103
256,198
256,311
256,471
256,310
256,9
256,412
256,314
256,14
256,553
256,318
256,240
256,300
256,341
256,483
256,490
256,252
256,907
256,313
256,286
256,826
256,33
256,11
256,325
256,230
256,1645
256,274
256,291
256,10
256,282
256,303
256,74
256,1194
256,547
256,110
256,17
256,305
256,115
256,185
256,15
256,287
256,80
256,625
256,13
256,739
256,742
256,376
256,1073
256,373
256,245
256,372
256,396
256,1209
256,368
256,369
256,688
256,533
256,36
256,231
256,534
256,19
256,620
256,302
256,550
256,402
256,421
256,409
256,420
256,551
256,44
256,673
256,29
256,31
256,397
256,423
256,757
256,298
256,593
256,46
256,818
256,493
256,892
256,561
256,576
256,1577
256,584
256,62
256,1045
256,133
256,69
256,181
256,552
257,75
257,79
257,7
257,194
257,353
257,98
257,5
257,6
257,1200
257,97
257,83
257,1519
257,710
257,126
257,335
257,1234
257,215
257,220
257,112
257,253
257,1523
257,238
257,1102
257,2544
257,1202
257,14
257,2545
257,187
257,384
257,243
257,471
257,1198
257,1121
257,84
257,2546
257,242
257,189
257,477
257,267
257,81
257,733
257,266
257,2266
257,86
257,1379
257,1186
257,209
257,88
257,265
257,2269
257,9
257,89
257,1205
257,2547
257,379
257,830
257,484
257,742
257,2218
257,284
257,313
257,342
257,343
257,826
257,1183
257,198
257,1237
257,276
257,90
257,93
257,282
257,11
257,291
257,245
257,1546
257,256
257,814
257,402
257,2254
257,810
257,368
257,94
257,19
257,558
257,612
257,546
257,688
257,749
257,534
257,65
257,408
257,2548
257,533
257,2549
257,620
257,416
257,2083
257,425
257,844
257,125
257,918
257,825
257,561
257,824
257,54
257,519
257,2550
257,31
257,816
257,1505
257,1091
257,668
257,1403
257,552
257,1116
257,107
257,429
257,963
257,66
257,2551
257,67
257,955
257,129
257,592
257,431
257,1584
257,259
257,606
257,1075
257,328
257,2136
257,753
257,2552
257,1021
257,859
258,786
258,1080
258,2251
258,816
258,629
258,802
258,448
258,1231
258,1353
258,171
258,59
258,431
258,860
258,509
258,463
258,2553
258,447
258,518
258,1034
258,1033
258,1404
258,781
258,975
258,2221
258,1588
258,1458
258,1103
258,352
258,1709
258,2169
259,1079
259,58
259,994
259,61
259,589
259,128
259,1283
259,147
259,1613
259,588
259,2427
259,1943
259,753
259,1940
259,2554
259,661
259,257
259,442
259,66
259,1928
260,2554
260,67
260,501
260,1015
260,18
260,139
260,42
260,862
260,162
260,149
260,866
260,670
260,1760
260,455
260,2555
260,68
260,1174
261,74
261,80
261,231
261,251
261,81
261,476
261,390
261,2268
261,239
261,1211
261,1183
261,10
261,93
261,19
262,232
262,14
262,107
262,388
262,98
262,189
262,337
262,339
262,229
262,483
262,830
262,274
262,198
262,231
262,276
262,323
262,36
262,12
262,236
262,74
262,1070
263,80
263,233
263,90
263,4
263,1189
263,106
263,1641
263,302
263,379
263,339
263,266
263,228
263,84
263,234
263,2218
263,278
263,244
263,274
263,182
263,103
263,225
263,88
263,235
263,291
263,91
263,270
263,286
263,252
263,323
263,241
263,11
263,290
263,490
263,375
263,29
263,757
263,62
263,2556
263,48
263,436
263,685
263,146
263,110
263,1019
263,1250
263,2557
263,271
263,1405
263,777
263,1425
264,1279
264,236
264,265
264,412
264,1241
264,185
264,402
264,310
264,109
265,89
265,387
265,391
265,208
265,14
265,188
265,609
265,297
265,730
265,198
265,339
265,11
265,67
265,310
265,805
265,575
265,264
265,412
265,249
265,379
265,390
265,103
265,256
265,117
265,81
265,266
265,733
265,471
265,318
265,195
265,280
265,252
265,1241
266,465
266,304
266,4
266,1276
266,230
266,76
266,466
266,190
266,90
266,185
266,1186
266,199
266,245
266,7
266,31
266,224
266,73
266,98
266,246
266,250
266,115
266,1201
266,248
266,262
266,1234
266,215
266,189
266,188
266,299
266,1185
266,239
266,296
266,303
266,608
266,220
266,297
266,126
266,74
266,338
266,94
266,182
266,1102
266,89
266,1202
266,22
266,251
266,187
266,337
266,233
266,280
266,473
266,609
266,225
266,733
266,240
266,1568
266,576
266,208
266,30
266,339
266,68
266,805
266,85
266,228
266,274
266,221
266,254
266,321
266,421
266,84
266,340
266,106
266,241
266,15
266,198
266,14
266,390
266,471
266,81
266,387
266,265
266,64
266,257
266,195
266,48
266,103
266,553
266,379
266,249
266,318
267,251
267,98
269,112
269,263
269,88
269,254
269,310
269,240
269,103
269,318
269,221
269,239
269,412
269,241
269,830
269,303
269,244
269,343
269,229
269,321
269,93
269,276
269,484
269,778
269,2558
269,185
269,12
269,74
269,17
269,287
269,292
269,375
269,11
269,756
269,368
269,533
269,381
269,827
269,38
269,1064
269,1751
269,852
269,420
269,27
269,29
269,28
269,757
269,423
269,551
269,920
269,39
269,1140
269,571
269,574
269,788
269,679
269,493
269,948
269,714
269,580
269,772
269,379
269,633
269,1094
269,125
269,1143
269,942
269,46
269,2423
269,50
269,62
269,717
269,842
269,572
269,431
269,120
269,629
269,1823
269,857
269,2559
269,2560
269,993
269,1116
269,1600
269,1015
269,449
269,140
269,1230
269,510
269,69
269,437
269,171
269,863
269,521
269,158
269,168
269,871
269,427
269,868
269,139
269,519
269,872
269,671
269,232
269,455
269,1023
269,119
269,386
269,526
269,463
269,2555
269,503
269,2561
269,271
269,1024
269,2487
269,2562
269,1034
269,1904
269,2149
269,862
269,1028
269,996
269,436
269,957
269,234
269,1945
269,1876
269,698
269,1404
269,1142
269,2028
269,972
269,2348
269,518
269,1411
269,1782
269,339
269,2563
269,701
269,430
269,801
269,1422
269,1608
269,893
269,441
269,953
269,975
269,1340
269,2564
269,876
269,987
269,2565
269,1163
269,776
269,1223
269,988
269,2566
269,981
269,2567
269,983
269,875
269,2568
269,989
269,1621
269,1357
269,1103
269,1792
269,1252
269,765
269,981
269,916
269,672
269,998
269,1951
269,516
269,1907
269,1416
269,1794
269,2569
269,134
269,990
269,1373
269,2570
269,383
269,919
269,1628
269,2571
269,2572
269,1351
269,2231
269,520
269,495
269,681
269,1361
269,1816
269,2279
269,638
269,1984
269,1167
269,2573
269,1554
269,2574
269,136
269,474
269,997
269,1016
269,1372
269,1798
269,143
269,186
269,432
269,1863
269,986
269,272
269,1359
269,2160
269,1178
269,1364
269,710
269,1002
270,71
270,75
270,693
270,237
270,109
270,339
270,84
270,6
270,263
270,14
270,189
270,81
270,208
270,1236
270,88
270,402
270,1381
270,311
270,182
270,329
270,480
270,716
270,218
270,15
270,576
270,247
270,235
270,240
270,379
270,544
270,318
270,239
270,698
270,10
270,241
270,326
270,195
270,282
270,250
270,244
270,286
270,343
270,1207
270,229
270,30
270,31
270,352
270,831
270,363
270,340
270,245
270,369
270,257
270,21
270,38
270,615
270,702
270,820
270,420
270,46
270,2575
270,892
270,2576
270,64
270,460
270,572
270,1095
270,839
270,859
270,1952
270,193
270,16
270,1231
270,1230
270,325
270,3
270,432
270,463
270,404
270,1029
270,1018
270,272
270,781
270,2577
270,232
270,2344
270,2578
270,2579
270,2488
270,1336
270,973
270,2580
270,155
270,119
270,919
270,981
270,847
270,885
270,1786
270,1799
270,1267
270,1257
270,2581
270,1140
270,2170
270,1639
270,2582
270,633
270,2583
270,1233
270,1961
270,2584
270,2470
270,2034
270,2109
270,1962
270,2280
270,2585
270,786
270,2586
270,382
270,2587
270,1447
270,1006
270,1649
270,1386
270,1263
270,1557
270,1640
270,754
270,1143
270,1443
270,1268
270,2588
270,1469
270,1446
270,2589
270,1611
270,1642
270,1650
270,2590
270,2591
270,1637
270,2592
270,2593
270,2594
270,2282
270,1987
270,1455
270,1456
270,349
270,1972
270,2595
270,2596
270,1493
270,1975
270,1266
270,1476
270,2597
270,2038
270,2195
270,1868
270,1085
270,1979
270,1470
270,1851
270,2598
270,1408
270,1496
270,883
270,2064
270,1558
270,1666
270,1983
270,2599
270,1989
270,2503
270,1477
270,2191
270,1985
270,1684
270,1318
270,2291
270,1031
270,1255
270,1290
270,1715
270,2600
270,1996
270,1998
270,1325
270,1321
270,2601
270,2602
270,744
270,2603
270,2604
270,2605
270,1697
270,1705
270,2606
270,2205
270,2607
270,2608
270,2609
270,1422
270,1735
270,2610
270,2611
270,2612
270,2613
270,2614
270,2510
270,2309
270,2615
270,2616
270,2201
270,2617
270,1593
270,1295
270,2618
270,2310
270,1686
270,2207
270,2619
270,2620
270,2621
270,1688
270,2622
270,2623
270,1251
270,2204
270,1660
270,2535
270,2311
270,2534
270,849
270,2624
270,2625
270,254
270,1737
270,2626
270,2530
270,2627
270,2628
270,660
270,1678
270,2629
270,1924
270,1696
270,2203
270,1716
270,2630
270,1648
270,1673
270,1308
270,1729
270,2631
270,2632
270,2633
270,2326
270,1967
270,2210
270,2634
270,2318
270,2635
270,2321
270,2636
270,230
270,2325
270,2004
270,1736
270,2637
270,2638
270,1499
270,2639
270,2212
270,2020
270,1993
270,2640
270,2641
270,2241
270,2246
270,2642
270,2643
270,2644
270,2645
270,2515
270,2646
270,2647
270,2648
270,1719
270,2334
270,2649
270,2351
270,353
270,370
270,2650
270,2651
270,2652
270,2653
270,2654
270,2655
270,1435
270,2507
270,2656
270,2657
270,2528
270,2658
270,2659
270,2660
270,2661
270,2662
270,2663
270,2525
270,2664
270,2665
270,2019
270,2666
270,2667
270,2668
270,729
270,2669
270,2670
270,2671
270,2672
270,2003
270,2354
270,2673
270,1966
270,2674
270,2675
270,2676
270,2350
270,2677
270,2678
270,2679
270,2680
270,2681
270,2442
270,233
270,2682
270,1364
270,2683
270,2684
270,2685
270,2686
270,2687
270,2688
270,2689
270,2690
270,2691
270,2692
270,403
270,2693
270,333
270,2694
270,2695
270,2696
270,2512
270,2697
270,2698
270,2699
270,2700
270,2701
270,2702
270,2703
270,2144
270,2704
270,921
270,2705
270,2706
270,2707
270,2359
270,731
270,2708
270,2709
270,2710
270,1013
270,2300
270,2711
270,2712
270,1313
270,2713
270,2714
270,2715
270,2716
270,2211
270,2362
270,2717
270,2718
270,2719
270,2720
270,2721
270,2722
270,2723
270,2724
270,2725
270,2726
270,2361
270,2727
270,2728
270,1113
270,2729
270,2730
270,2731
270,2364
270,2732
270,2733
270,2734
270,2496
270,2039
270,2015
270,2735
270,2736
270,1086
270,642
270,2737
270,2738
270,2739
270,2121
270,2740
270,2288
270,2741
270,2742
270,2743
270,2744
270,2745
270,2385
270,2746
270,2747
270,2748
270,2749
270,2750
270,2751
270,2752
270,2753
270,2754
270,1699
270,2755
270,2756
270,2757
270,2758
270,2759
270,2760
270,2761
270,2762
270,2763
270,2764
270,2765
270,2766
270,2387
270,2200
270,2767
270,2768
270,1038
270,2769
270,2770
270,2771
270,411
270,2772
270,2773
270,2774
270,2775
270,2776
270,2777
270,2778
270,2779
270,2398
270,2529
270,2780
270,2526
270,2781
270,2782
270,2783
270,2784
270,2393
270,2785
270,2360
270,2786
270,2787
270,2788
270,2185
270,2789
270,2790
270,822
270,1766
270,2791
270,2792
270,2793
270,2794
270,2795
270,2796
270,2797
270,2798
270,2799
270,2800
270,2801
270,2802
270,2413
270,2803
270,2804
270,2805
270,2806
270,2807
270,2808
270,2809
270,2810
270,243
270,2811
270,2812
270,2813
270,2814
270,2815
270,2816
270,2817
270,2818
270,1474
270,2819
270,2820
270,2821
270,2822
270,2823
270,2824
270,2825
270,2826
270,2827
270,2828
270,2829
270,2113
270,2830
270,2831
270,2832
270,2833
270,2834
270,2835
270,436
270,2836
270,2837
270,2369
270,641
270,2838
270,2839
270,2840
270,2841
270,2842
270,2843
270,2844
270,2412
270,2845
270,2846
270,2847
270,2848
270,2849
270,2850
270,2368
270,2851
270,2852
270,2853
270,2854
270,2238
270,2855
270,2856
270,2857
270,2858
270,1700
270,1982
270,2859
270,2860
270,2861
270,2862
270,2863
270,2864
270,2865
270,2866
270,2867
270,2868
270,2869
270,2870
270,2871
270,2408
270,2872
270,2873
270,2874
270,2875
270,2199
270,2876
270,2059
270,2877
270,2878
270,2879
270,2416
270,2880
270,2881
270,2882
270,2883
270,2884
270,2885
270,2886
270,2887
270,2410
270,2888
270,2889
270,2890
270,2891
270,2892
270,2893
270,2894
270,2895
270,2896
270,2897
270,2898
270,2370
270,2397
270,2403
270,2899
271,1521
271,71
271,195
271,90
271,280
271,76
271,5
271,7
271,72
271,900
271,215
271,106
271,126
271,220
271,553
271,337
271,266
271,351
271,88
271,208
271,729
271,103
271,483
271,9
271,1207
271,276
271,391
271,237
271,278
271,250
271,185
271,388
271,411
271,295
271,95
271,1068
271,547
271,372
271,693
271,13
271,739
271,375
271,286
271,542
271,201
271,756
271,408
271,412
271,619
271,409
271,620
271,27
271,14
271,422
271,39
271,576
271,754
271,580
271,1766
271,427
271,713
271,822
271,302
271,493
271,1542
271,407
271,851
271,42
271,232
271,584
271,117
271,214
271,1274
271,842
271,1116
271,605
271,1117
271,572
271,431
271,625
271,192
271,837
271,929
271,2560
271,602
271,2224
271,449
271,568
271,1015
271,120
271,461
271,668
271,2088
271,946
271,859
271,505
271,510
271,137
271,1012
271,254
271,440
271,158
271,2900
271,59
271,802
271,1402
271,168
271,871
271,339
271,415
271,263
271,1020
271,717
271,1019
271,455
271,1405
271,1886
271,456
271,2901
271,119
271,2902
271,2903
271,528
271,2904
271,60
271,662
271,463
271,2374
271,801
271,1023
271,972
271,2905
271,447
271,2339
271,1024
271,140
271,518
271,1944
271,791
271,755
271,269
271,452
271,2097
271,2148
271,994
271,2906
271,509
271,2149
271,460
271,519
271,1144
271,234
271,524
271,2440
271,1034
271,957
271,2585
271,1033
271,1018
272,220
272,379
272,343
272,486
272,388
272,291
272,295
272,908
272,157
272,725
272,45
272,572
272,944
272,298
272,2907
272,498
272,46
272,583
272,2908
272,1617
272,1169
272,2909
272,532
272,425
272,965
272,2910
272,545
272,448
272,133
272,506
272,523
272,1774
272,1402
272,972
272,1890
272,868
272,979
272,2901
272,1403
272,463
272,386
272,1029
272,518
272,270
272,1915
272,2028
272,328
272,2310
272,710
272,520
272,2911
272,796
272,1460
272,777
272,782
272,2912
272,798
272,2913
272,953
272,916
272,474
272,801
272,1163
272,799
272,515
272,2158
272,1914
272,68
272,1343
272,776
272,436
272,1159
272,2914
272,2278
272,1291
272,516
272,2915
272,877
272,495
272,208
272,432
272,1555
272,1795
272,1351
272,1001
272,104
272,55
272,2916
272,269
272,997
272,1361
272,102
272,1373
272,2917
272,1634
272,2918
272,1377
272,646
272,164
272,2919
272,1570
272,371
272,2920
272,1962
272,385
272,843
272,2465
272,2921
273,70
273,79
273,80
273,71
273,1099
273,251
273,353
273,467
273,83
273,334
273,238
273,7
273,106
273,468
273,335
273,731
273,262
273,96
273,19
273,1234
273,183
273,215
273,428
273,188
273,296
273,182
273,220
273,609
273,112
273,304
273,219
273,297
273,339
273,1568
273,84
273,412
273,475
273,2218
273,263
273,267
273,189
273,477
273,476
273,81
273,265
273,266
273,733
273,340
273,116
273,195
273,734
273,730
273,390
273,402
273,94
273,318
273,299
273,1243
273,88
273,225
273,253
273,2922
273,243
273,14
273,103
273,311
273,1072
273,310
273,82
273,9
273,312
273,576
273,2546
273,2923
273,2482
273,114
273,2924
273,208
273,315
273,249
273,379
273,15
273,230
273,316
273,218
273,239
273,1211
273,805
273,483
273,89
273,95
273,10
273,185
273,286
273,320
273,256
273,244
273,2925
273,279
273,537
273,328
273,270
273,91
273,11
273,231
273,826
273,274
273,198
273,282
273,93
273,241
273,276
273,199
273,323
273,1070
273,303
273,347
273,252
273,236
273,1061
274,1
274,70
274,71
274,224
274,76
274,190
274,7
274,387
274,196
274,251
274,1195
274,1060
274,165
274,201
274,73
274,112
274,215
274,553
274,296
274,106
274,126
274,337
274,391
274,693
274,245
274,187
274,234
274,82
274,232
274,192
274,339
274,336
274,1198
274,266
274,386
274,84
274,263
274,15
274,249
274,240
274,225
274,402
274,235
274,103
274,310
274,1562
274,253
274,326
274,2926
274,379
274,239
274,830
274,318
274,10
274,755
274,302
274,198
274,286
274,282
274,233
274,250
274,273
274,246
274,252
274,298
274,262
274,303
274,236
274,237
274,393
274,36
274,291
274,323
274,115
274,280
274,742
275,203
275,5
275,228
275,1201
275,262
275,215
275,239
275,296
275,324
275,249
275,251
275,1121
275,2926
275,312
275,114
275,343
275,237
275,94
275,195
275,93
275,276
276,11
276,97
276,74
276,81
276,182
276,14
276,79
276,609
276,188
276,76
276,90
276,805
276,386
276,263
276,266
276,340
276,402
276,1214
276,235
276,854
276,103
276,553
276,9
276,2482
276,15
276,249
276,341
276,483
276,379
276,2237
276,352
276,10
276,484
276,716
276,343
276,1073
276,273
276,262
276,275
276,231
276,198
276,274
276,710
276,321
276,250
276,736
276,241
276,741
276,93
276,326
276,192
276,244
276,332
276,580
276,533
276,375
276,452
276,417
276,617
276,2422
276,329
276,282
276,323
276,291
276,2251
276,1191
276,302
276,421
276,408
276,654
276,19
276,413
276,420
276,29
276,27
276,1591
276,21
276,422
276,400
276,713
276,423
276,1212
276,424
276,427
276,701
276,575
276,1132
276,407
276,38
276,412
276,818
276,788
276,39
276,447
276,576
276,218
276,622
276,630
276,922
276,37
276,253
276,624
276,2927
276,425
276,632
276,391
276,505
276,230
276,124
276,41
276,773
276,44
276,712
276,851
276,440
276,1209
276,623
276,843
276,380
276,841
276,30
276,852
276,891
276,2928
276,772
276,493
276,194
276,256
276,1587
276,892
276,838
276,2929
276,633
276,1036
276,1094
276,839
276,2930
276,479
276,708
276,846
276,298
276,496
276,844
276,416
276,257
276,131
276,561
276,50
276,1215
276,584
276,373
276,2931
276,18
276,931
276,2932
276,34
276,2933
276,760
276,2934
276,842
276,125
276,107
276,583
276,1078
276,122
276,40
276,1399
276,3
276,1213
276,572
276,2423
276,1773
276,2935
276,99
276,947
276,491
276,944
276,943
276,181
276,51
276,994
276,1577
276,1380
276,45
276,63
276,17
277,559
277,748
277,8
277,2381
277,109
277,11
277,323
277,2344
277,2936
277,2459
277,1018
277,515
277,885
277,765
277,2937
277,1414
277,157
277,2938
277,2939
277,1805
277,1257
277,792
277,2940
277,2466
277,1140
277,698
277,1796
277,1161
277,2032
277,1775
277,1717
277,1282
277,2051
277,807
277,1964
277,415
277,2941
277,1352
278,205
278,183
278,1239
278,227
278,296
278,575
278,220
278,187
278,2261
278,36
278,318
278,263
278,46
278,103
278,830
278,291
278,755
278,282
278,11
278,8
278,74
278,314
278,286
278,832
278,353
278,544
278,119
278,13
278,2942
278,250
278,533
278,234
278,746
278,422
278,201
278,413
278,653
278,559
278,131
278,693
278,411
278,369
278,558
278,699
278,408
278,421
278,385
278,18
278,823
278,19
278,566
278,407
278,114
278,39
278,420
278,703
278,21
